,beta0,july_min,jan_max,prec,evap,soil,wind
298,0.635350195,0.022474584,0.821113507,-1.287063417,1.687465051,0.592921637,-0.1487328
299,2.054980247,0.200336407,0.486643585,-1.343562363,1.027703643,0.208199458,0.330541767
300,2.109225961,0.561029428,1.502304021,-0.359157368,0.201395385,0.371197402,1.424553992
301,7.497200792,0.997593032,-1.669127319,11.0746171,-12.25652365,-11.24081624,-8.776606628
302,19.71402236,2.854256752,-0.962371212,13.29823571,-16.28236528,-11.95598644,-7.258563251
303,0.208147203,-1.463108052,3.354861415,-2.17025615,2.825276375,-0.161623877,1.978463461
304,1.293023627,0.174659417,0.702198838,-0.844262672,0.560053001,0.792453556,1.615815479
305,2.394209946,0.280203877,-0.222529184,2.116675458,-2.614832162,-1.952882694,-1.351745102
306,5.027571977,-0.349988955,-0.445579383,4.317188231,-4.999960259,-4.159066247,-3.722801507
307,11.3732541,-0.927161362,-0.930978558,10.50888346,-11.60796983,-10.22307514,-8.627300824
308,1.562367943,1.414537263,0.789124955,0.552293301,-1.221758041,-0.248499052,0.353661369
309,3.83793445,2.089905843,1.537994425,-4.106734457,2.566245571,2.657370468,2.219767218
310,40.23155034,16.06666419,11.05964256,-20.86631236,6.862998025,9.097436382,6.223228702
311,0.302949376,-0.214937493,0.613299292,-0.136610855,0.154838659,-0.087439564,0.121912154
312,8.874668122,7.490739694,4.214916116,-9.339118862,4.803795651,5.166410457,3.604419928
313,-113.075371,160.7733209,288.5762707,-1078.397831,1040.091928,1057.745845,940.2335392
314,0.636713022,-6.153904518,-2.496384095,9.062915277,-4.724188724,8.517496433,-6.011364174
315,-0.301230869,-0.075607274,-0.161089059,-0.37589265,0.545089095,0.473733364,-0.388812964
316,3.33293342,4.888825575,4.059746986,-12.22101148,9.453927564,9.058133985,5.969655308
317,-1.838906576,-0.482800969,-0.69443443,4.57708711,-3.046067285,-2.671371668,-1.307902578
318,-2.872655357,-1.298726231,-0.870868473,3.32390025,-1.251825381,-2.71362231,-1.562535228
319,1.475471661,-1.7323017,4.608942361,4.689640452,-1.311609073,-6.862434199,-10.08163904
320,-2.220773069,-1.315338772,2.110714924,2.291121652,0.135742709,-3.589072078,-3.260503151
321,-0.802528437,0.315142207,0.767187123,1.65661538,-0.905989346,-1.806138954,-1.316844167
322,-4.634439102,-1.666867213,0.283879298,4.478837002,-1.458555398,-5.335091258,-4.77362364
323,-1.836026771,-1.67415283,0.05592448,2.883605824,-0.255147561,-3.256641812,-1.148873039
324,-2.051714979,-1.017755869,-0.466267119,7.245068886,-4.365442338,-5.350518194,-2.381220174
325,-27.29161516,18.03497711,24.1851307,70.17510152,-38.58825609,-59.65590089,-45.78720764
326,0.233476727,-0.337436225,-0.271530724,-0.302890812,0.016829625,-0.337571374,-0.509574811
327,-0.809200308,-0.413483394,0.471305923,1.990051622,-0.838071727,-1.853603177,-1.677665151
328,-0.817832323,-0.031462167,0.332792572,1.824859345,-1.15441181,-1.466899137,-1.074158245
329,4.10688199,4.181257918,21.16297231,74.99279822,-32.72330057,-60.44792538,-58.54126568
330,-0.233148645,-1.729274249,-0.938344629,0.145985262,1.202688784,0.507274623,-2.757846956
331,-78.34459123,101.5421616,162.7402189,571.8753339,-290.3134034,-394.633601,-213.5604008
332,0.114689137,0.679740939,0.14534899,0.993365465,1.457988369,-2.048103378,0.137255004
333,-2.544103111,-1.253599855,-0.126062005,3.022201451,-0.705746011,-2.641252199,-1.438162321
334,-0.345720618,-0.370124322,0.616303773,2.094897719,-0.945305958,-1.772719718,-1.76622207
335,2.655188806,-0.651447044,-0.297171259,-0.331952996,0.299402373,-0.33577956,0.110857381
336,16.14756142,-3.74547919,-3.389234052,-0.408550893,-3.35587032,-0.908897804,-0.814538428
337,0.889762031,-0.714460436,-0.83189478,0.793452998,-0.572117959,-0.669927775,0.542641695
338,3.050525209,-0.64440931,-0.850470084,0.092997755,1.106712221,-1.170184583,1.55650338
339,0.940930528,-0.35058623,-0.335457092,0.797654005,-0.692221299,-0.631051125,0.14070883
340,1.358130046,0.621836858,0.38142703,-0.236996268,0.053646884,0.213440052,0.510728355
341,0.820324884,-0.301605811,-0.132030847,-0.115912631,0.062304712,-0.086032724,0.138560546
342,5.712008544,-2.883600861,-1.818611008,1.315750561,-0.311817138,-2.469534181,-1.148368575
343,54.32414131,33.5250202,7.30443024,2.413331424,-13.51388755,10.79129948,15.17374007
344,-0.403651966,-0.121927347,-0.613842643,0.23390082,0.505976241,-0.623092221,0.17670074
345,4.515104585,-0.725949612,-0.499386471,-0.611751222,-0.65050834,-0.865996543,-0.723503426
346,0.635019938,-0.580088462,-0.578540041,0.32699228,-0.53643711,-0.69392816,-0.212090296
347,1.491313081,0.028105627,0.279276361,-0.701032327,0.741919695,0.179444181,0.008708945
348,26.52930687,6.031048741,1.684496678,2.798015411,-5.356586779,-0.365900475,0.623591587
349,-0.708963035,0.856044293,1.25563232,-1.486195319,1.409017626,1.067493643,-0.370979974
350,1.990823084,-0.785651362,-0.798660825,-0.471782345,0.512347846,-0.564945974,0.675752704
351,0.8107269,0.219622186,0.06551538,-0.258206033,-0.019562194,0.197556256,-0.017417858
352,1.223315343,-0.460787068,-0.387173141,0.379242191,-0.10242254,-0.726782589,-0.187074952
353,18.3498714,-1.433370535,-1.875232751,-2.650220578,2.458402097,1.642259076,2.541590688
354,0.146129097,-2.455425347,-0.20890103,-0.043248744,0.18984073,-0.198243066,0.351554448
355,0.090459245,0.190667797,0.504368511,-6.107174433,6.038639326,2.842938198,1.297838976
356,19.89434425,-10.77544691,-5.458648236,33.21016095,-33.80138458,-14.94290602,-1.913753924
357,-0.729565845,-1.800650484,-0.62468995,1.396113707,-0.910580111,0.876253901,0.252172036
358,14.76546147,8.716722298,0.108594979,2.38878949,-6.815468935,-3.883442936,-4.361462363
359,8.277107372,2.817571427,-1.17088039,4.255962959,-5.764131795,-4.697869323,-3.434115575
360,3.911373555,-0.503293838,-1.500980928,4.604978895,-4.561297632,-3.800973752,-2.142441918
361,0.050065072,-1.877578348,-1.20492113,3.390444368,-2.360256559,-2.421742468,-2.083152115
362,2.587166813,-0.042666449,-0.037892602,-0.503027949,0.186863525,0.152163187,0.175499837
363,8.011832389,-0.061473426,-0.673110052,-1.903356364,0.685002572,0.77629099,0.192128361
364,4.540796704,0.535870741,0.649856259,-2.263996312,1.943751028,1.034268358,-0.072821055
365,44.93685129,2.527735958,1.164472058,-16.3434807,5.300215349,9.543169904,3.854144942
366,0.601954045,-0.308706166,0.190805306,-0.101373393,0.177744962,0.124102706,-0.468231907
367,0.543985329,-0.044008306,-0.012147975,0.070249196,0.00719816,-0.056510428,-0.068553497
368,11.14049599,-1.832060928,-1.767433584,2.306578653,-2.649677164,-2.832856414,0.168879759
369,7.492562576,-5.81413889,-4.491447832,-3.073015089,6.505964782,-3.919016957,0.371152658
370,-4.521873694,13.71403695,-8.189746961,6.918000465,0.149271953,-0.065468864,-0.972700329
371,1.747583353,8.022102373,-3.289240408,6.963783033,0.670804958,-2.988288015,-4.055742086
372,1.216905042,-0.008448032,-0.036443689,-0.086032659,-0.106544671,0.127719154,-0.017781394
373,2.622452044,0.457250917,0.231147701,-1.1608427,0.156065813,0.832974566,0.248704119
374,2.856489761,-0.382096611,-0.503899614,0.537281404,-0.683693045,-0.320511522,-0.197154961
375,2.43362415,0.043641233,0.132963422,-1.183267891,0.772826623,0.592829148,0.339272696
376,22.57575502,-2.123130195,0.157672749,-5.220482572,2.620570464,0.468545756,0.030832521
377,0.308257259,-0.553124156,-0.474903702,0.00723779,0.159001367,0.112842809,1.055473837
378,19.49401664,-1.962568701,-1.674325576,-0.830607544,-0.493433419,1.217157739,2.0422868
379,1.389538548,-0.176535489,0.821150393,-0.255458423,0.749387084,-0.957892519,-0.449285826
380,1.906305995,1.750759207,-0.25445809,-1.23490081,0.622287504,1.743513203,0.465765549
381,81.02714128,-166.1665429,-84.72260465,291.9353985,-238.0801126,-244.1622648,-744.6933114
382,1.398583362,2.754571176,0.736421199,-0.251525286,-1.974882753,-0.677598444,-1.678414642
383,0.461689764,-0.894831222,-0.787459795,1.889232696,-1.904024143,-1.346366275,-4.805480178
384,3.472926149,-0.620333066,-0.856886392,-2.747844096,1.545123694,2.063964607,-1.012780928
385,1.54527825,-0.276984862,-0.194153979,-1.344627465,0.604366795,0.765018959,-1.18823663
386,1.556440279,-0.319105172,-0.286304789,0.147795488,-0.780755804,-0.011131754,-1.947581094
387,1.857658491,-0.169502623,-0.315656023,-0.29211484,-0.559695744,0.181868891,-1.983622501
388,1.644266262,-0.188969063,-0.423269205,-0.135355397,-0.520259927,-0.616486303,-2.786515839
389,20.57063153,0.932920476,-3.813585405,-17.72332788,8.096458439,12.7337605,2.42963385
390,1.785731599,-0.011728694,-0.648254234,-0.186707084,-0.617548378,-0.129628757,-0.919915717
391,0.908287242,-0.243316174,-0.466792507,-0.774515158,0.232645176,0.31566429,0.539600647
392,1.267141143,0.827705265,-0.467926499,-1.516201271,0.464760636,1.984812242,1.457874366
393,1.352512389,0.448176997,-0.196852607,-1.249760287,0.660292375,1.016283626,1.1701967
394,4.238228963,0.838285064,-0.866089786,-2.704043848,1.248071447,2.550283582,1.314770291
395,4.631001388,1.004050462,-1.617706264,-1.409888876,-0.984432579,1.579749306,-1.566098779
396,2.7509113,0.527826892,-0.161735773,-2.757520824,1.564288801,1.542552368,1.438620458
397,1.240543545,0.333906278,-0.633267896,-0.776483326,0.422011904,0.687233878,1.113459618
398,18.88910831,11.11842326,-3.364190776,-25.93814767,19.01290922,28.43718809,21.9226595
399,-16.72079356,4.787850367,-10.23287286,0.86805675,-11.91863953,30.19161908,11.19386499
400,-0.697058358,0.134844513,-1.672238585,-1.296991075,1.093853188,-0.505047242,0.469593854
401,16.38769709,3.617914355,-3.387554474,-20.77759912,12.84243423,14.65688617,31.55270098
402,15.99971952,2.689828348,-5.822040864,-7.13460674,-0.113550844,4.544056056,22.60418669
403,3.692668953,1.844282049,-0.042526929,-3.667797931,2.178418162,3.412898238,3.252812713
404,41.63533535,14.94526231,-6.163041772,-4.31871472,-7.71138576,28.03210841,18.48819724
405,2.349186583,1.267128395,0.098754831,0.196674114,0.179046111,0.283710684,0.72159419
406,9.241461423,0.858221321,0.225934835,-1.349455953,0.221510214,0.253921045,0.622576437
407,4.856804471,-0.260409267,0.112765348,-0.627418346,0.743557666,-0.155094979,0.050847805
408,3.648007857,0.971856081,0.527671204,-0.16859152,-0.425005563,0.266015695,0.491436066
409,2.054376894,0.053466612,-0.088239084,-0.199776974,-0.192577257,0.169307104,0.293763657
410,1.140332288,0.193383269,-0.030882545,-0.160578011,0.038700919,0.098306053,0.249628579
411,4.298685708,0.717619526,1.092823376,-1.831639549,1.228950811,0.616737105,1.134307735
412,1.136620886,0.131481862,0.195716039,-0.353346425,0.245830468,0.152118344,0.023744749
413,4.523043505,0.712786535,0.45074503,-0.172510525,0.082816077,0.057902138,-0.18321246
414,7.619458305,0.780607896,0.798416079,-2.320814759,2.095576143,1.5626399,1.191773415
415,4.35695201,-0.779884054,-0.776978086,0.957198432,-0.482613258,-0.521049279,0.355226251
416,16.01042219,-0.84908281,-0.399327682,-4.472585172,2.361604843,2.407953498,1.540675463
417,0.933858932,0.308563417,-0.142536429,-0.095907898,0.291204673,0.113664714,0.072423176
418,1.707996028,0.13650547,0.019181787,0.004350315,-0.172632025,0.059136649,0.163944757
419,3.32674587,0.077345069,-0.192798249,0.520043027,-0.333329413,-0.207525705,0.287623846
420,2.703821807,0.20337542,-0.024246535,0.048681633,-0.005028834,0.089177407,0.466113178
421,1.963037839,-0.225426369,-0.071979124,0.049983946,-0.040167605,-0.29057922,-0.058978844
422,3.945992112,0.016084957,-0.293284658,1.003874137,-0.501220835,-0.36358154,0.454514715
423,0.995734436,0.076388984,0.088792661,-0.312473346,0.190375195,0.163608814,0.095317302
424,4.52159863,0.618570405,0.197965269,-1.157228399,0.857860402,0.674226982,0.285500754
425,2.043318609,0.0528026,0.017962418,-0.645559248,0.41243977,0.443837303,0.301876897
426,5.665425633,0.620511228,-0.056347074,-0.036678631,-0.640364474,0.031759328,0.819290938
427,5.857919008,-0.314914799,-0.349117993,-1.808120599,1.76295481,0.941500275,1.433840293
428,2.86636484,1.491601471,0.631836067,-1.400552861,1.630503046,1.354805464,1.603201692
429,1.265638354,-0.254090646,-0.363763829,0.104130906,-0.041004482,-0.223015564,0.328451833
430,1.296159936,-0.145629243,-0.193697321,0.274789425,-0.076500533,-0.268950911,0.19452647
431,4.063899786,0.271031896,0.042533722,-0.365467851,0.421764278,0.152460795,0.85072412
432,1.587159869,0.013316909,0.055285211,-0.071950678,-0.087667365,0.065644171,-0.001524574
433,2.842142155,0.834308125,0.356836269,-0.644654118,0.250713746,0.709399172,0.51694306
434,3.905371429,0.0045425,0.579357188,-0.283366378,0.936222126,-0.161481084,0.297183729
435,1.764658448,0.239820353,0.069272922,0.075030538,0.122205922,0.070536015,0.320101574
436,3.561890129,-0.071740606,0.095379784,-0.179972,-0.026498512,-0.213472614,0.04937928
437,9.358457718,1.646816135,-0.555062216,-1.462137988,1.316615188,1.523463508,2.583670731
438,2.257969322,-0.131178378,-0.178078981,0.141614242,-0.152085784,-0.159269934,0.257165717
439,21.78591814,50.71845759,22.86321807,28.65126965,-56.04273054,4.63414573,-37.16738106
440,-5.168640662,1.821731482,-5.853337272,-4.885607594,11.95201837,-5.13546745,-6.929090583
441,2.802358687,-0.637118685,-0.196632622,-0.317886332,-0.1236612,-0.15873915,-1.692988
442,7.502200404,-0.08196884,0.486274578,-1.039165677,1.053015512,-0.401278439,0.290288716
443,2.207934751,-0.411890773,-0.177366179,-0.28174415,0.266482217,-0.157886142,-0.206501258
444,3.747170497,-0.789504199,-0.697054917,-0.007621265,0.02563653,-0.288357195,0.355607169
445,1.742048895,-0.173053488,-0.104871675,0.030993103,0.371847249,-0.209972958,0.270521507
446,2.377175104,0.107331637,0.042382106,-0.267239643,0.153383082,0.14246603,0.175899428
447,3.110507537,-0.017867072,0.061896801,-0.950160765,0.292338654,0.474900206,-0.015732183
448,1.089994059,0.369597504,0.090468334,-0.307269907,0.41721425,0.251535018,0.300993313
449,68.4906784,5.43323552,4.024729185,-8.571178873,11.05334874,5.248937833,4.091531603
450,-0.706347663,0.623055765,-0.78092811,-0.936851697,-0.331715521,-1.555401907,0.553253164
451,-2.938405608,-5.027596306,-1.252917148,2.221224476,1.538055909,-1.071298367,-4.828154433
452,12.11223478,9.754751719,2.046658491,-4.768215398,-1.053027615,2.682963555,6.306279696
453,8.671782472,8.8781395,1.830428037,-3.573342444,-1.209363593,2.215986393,5.119273248
454,2.395894418,0.416547089,-2.685090677,0.746397107,1.16528607,0.042737157,2.507361919
455,0.386816108,-1.221779919,0.522698367,-0.078437413,0.964699603,-0.147389116,-1.982096333
456,-0.225098235,1.237281728,-0.124184952,0.648886399,0.339467648,0.400443095,1.986555874
457,3.848384265,2.554435035,0.601972645,-0.878254489,1.241168867,1.171877317,0.396099789
458,7.917367457,-11.38404263,-6.50580737,18.55816594,-9.881009891,-16.85152619,-25.88752507
459,0.009208922,0.40134885,0.089376185,0.187294006,-0.023968436,-0.56773549,-1.092998419
460,-32.25586646,-67.25207059,-31.80078004,84.74528948,-46.53662436,-60.49967614,-51.04307295
461,0.861089875,0.548080834,-0.397663804,-0.121319427,0.047685019,-0.851064409,-2.215325031
462,0.173783642,-4.519519758,-2.69387966,7.498850445,-4.993469102,-5.796903616,-4.797886252
463,-3.298104733,-10.97329063,-5.37288348,13.82740932,-7.944732811,-10.36662734,-9.297408806
464,1.003724702,-3.513029246,-1.978095416,4.45859844,-2.70959864,-4.175225932,-4.415778984
465,-2.930243513,-9.115696317,-4.54425438,12.16627086,-7.217929484,-8.878578819,-7.734942306
466,-0.199037851,-2.915573977,-1.492380121,3.919768479,-2.412094161,-3.02252346,-2.856472735
467,-2.691664012,-8.323419588,-4.202210574,11.67128921,-6.744793367,-8.763789622,-8.770196903
468,1.065519222,-6.117865883,-2.715077289,8.779265532,-4.694717855,-8.440026287,-12.56919049
469,2.253945704,-0.974767895,0.309848244,0.355545311,0.149820263,-1.467501824,-3.467372414
470,0.331175388,-7.341527113,-4.61960144,15.91011213,-11.55081246,-11.38283962,-9.697337553
471,1.828825116,1.039157208,0.154780943,0.332292208,-0.229827986,-1.516017516,-1.931668845
472,-0.679698429,-3.711111098,-1.866286087,5.420586958,-3.408242213,-4.009562063,-3.564600375
473,-0.776451631,-3.396666537,-1.791128318,5.70854172,-3.594489634,-4.171677734,-4.320409142
474,5.321403015,-12.74179235,-10.7566628,43.0397901,-33.42918802,-31.37874118,-28.87539424
475,-1.333894984,-1.954727777,-0.843429748,0.896823317,1.742758447,0.418545098,2.101696663
476,4.473584241,-51.52396149,-33.51514962,101.4518215,-71.57716206,-76.24585378,-69.31470111
477,-0.339093005,-0.418739654,-0.517226933,2.367714901,-0.219429621,8.062051851,5.465000398
478,15.61305476,21.94383124,-4.788935693,2.786031937,-5.449407717,-32.84050217,-25.9524695
479,0.561001959,-0.847898629,0.284899903,0.224928983,0.207022472,2.167219226,1.188569815
480,3.036957759,-0.423876479,-0.522835333,2.412322481,-2.518049202,-2.792585826,-3.184254821
481,1.773933883,-7.693035038,-5.283808997,15.25546528,-11.33696186,-10.38759381,-7.876201834
482,0.657639647,-1.55244904,-1.09352329,3.327975843,-2.562546379,-2.438748043,-1.982434724
483,5.890795798,-5.426749999,-5.031712209,15.81167314,-13.10881906,-9.779489323,-7.335828623
484,0.689353063,0.455863306,-0.594194133,3.397131388,-3.103599665,-2.547041296,-3.524875034
485,4.345872481,-0.37432666,-0.851409675,3.165395056,-3.064686672,-1.121019073,-1.144961792
486,45.34345627,17.89087179,-2.329990998,1.301507172,-9.746854906,-0.857034879,12.50621265
487,2.191616071,0.637008042,0.280675731,-0.125731597,-0.336396958,0.257865418,-0.083466237
488,3.491113606,0.051202331,0.178704252,-0.022235683,-0.140919192,-0.125275439,0.14369071
489,-0.23082314,1.899660447,-0.151622661,0.04774059,0.117355259,-0.170907648,-0.23469267
490,-1.083506985,5.544163787,1.924190291,-9.348102587,9.092451494,5.803330001,1.01732539
491,-16.6939009,21.83263969,-5.75901785,-4.699259675,16.72248213,-3.816047453,-11.39689442
492,0.14542353,1.235854311,-0.049701078,0.462469485,-0.478603128,-0.173224467,-0.816385506
493,-2.313920711,6.583810159,2.391667222,-10.13283067,10.62167912,6.507367202,0.802895272
494,1.847672801,9.165037491,2.336105821,0.297008069,0.438467063,4.487732702,0.426348567
495,-0.905388842,3.669751354,0.435076602,1.617674174,-1.218596192,1.436452451,-1.55975602
496,0.209156575,1.016385033,0.244504222,0.544063869,-0.404969163,0.105775223,-0.221022153
497,1.022858774,2.562823123,-0.064564241,0.619477536,-0.470885597,0.605964325,-1.261753246
498,-0.672823774,2.668978969,0.723729194,-0.997853689,0.983034937,2.09691514,-0.131561973
499,-0.167795806,4.020194221,1.303024179,-1.741301218,1.804748148,2.677808621,-0.231631656
500,-1.261232098,3.310533743,0.920981968,-0.454800217,0.801372989,1.565545336,-1.442962667
501,-2.946518866,15.30228433,5.082556713,-10.28175371,11.58132971,12.51212743,-0.454121088
502,-1.274336805,-4.383041592,-1.494276556,1.498978255,2.059614286,-1.441306674,-3.629368253
503,13.77362854,14.2775595,4.278196066,-9.41060279,0.931248579,6.387043578,8.376736392
504,65.41158014,55.80117278,16.9856825,-38.42254271,3.714987495,25.57573277,30.07308685
505,-0.002304708,-1.69686802,-0.294836799,0.291089378,0.860153288,-0.36448044,-1.912664009
506,136.8953266,160.7270304,46.19579093,-95.7235271,1.802559306,67.4014421,100.6487757
507,0.618800785,0.99835913,0.448034689,-0.845526149,0.797264622,0.763700647,1.626211141
508,101.5741436,100.2796861,29.52729947,-65.66838441,6.624592332,43.36063968,56.19254153
509,0.163109897,-1.916509314,-0.817193458,1.02959262,1.217755567,-1.001994784,-0.317708548
510,2.931706831,-0.112639456,-0.236629152,0.002542124,-0.315719219,-0.351651936,0.131940967
511,6.563641795,4.33226908,0.415988602,-2.315690838,-0.071787175,0.438444,2.363014313
512,14.6776344,6.749507312,0.883914721,-4.322330814,0.63251443,1.433163151,3.462596672
513,6.778934643,1.733819629,0.832538066,-3.287597866,2.02988684,1.051617675,0.796202427
514,6.942612935,1.714412459,0.506806302,-2.153352799,1.093310103,0.41771378,-0.290043298
515,10.25663874,0.928470333,-0.177664882,-1.55465032,0.670210513,-0.806878908,0.106872509
516,11.16676551,-0.416012883,-1.480700944,0.427013114,-0.064311116,-3.247577349,0.777948308
517,66.11977573,32.98994835,-7.544930864,-3.577474333,-5.010336069,-13.72757248,42.37874367
518,-0.679444557,1.169361302,-0.095900502,-5.271461263,7.52787373,1.414926824,-5.083420424
519,4.597611243,0.555409092,-0.939587016,2.436348445,-1.604443646,-3.253669279,-0.962770394
520,23.97003735,-0.443825946,-3.03186587,-2.715852251,4.53461622,-1.670560435,2.419954298
521,27.93526757,-4.454979964,-2.028062977,4.859192443,-10.54786652,-14.25512243,1.950343558
522,0.593893826,-0.509398204,-0.376774076,0.650700565,-0.046064485,-0.442513244,-1.120341283
523,4.897206595,1.267068948,-0.11215755,0.196569984,-0.830351017,0.083328376,-0.013609017
524,2.381843661,0.738785139,0.132101108,-0.582257634,0.080024822,0.209049087,0.439094661
525,27.87394719,8.353492323,0.805020828,-0.575454015,-5.727258766,-1.207830668,-0.127775328
526,1.390721812,0.142668155,0.096780613,-0.243072451,0.038890825,0.214288822,0.073595375
527,21.05066212,-0.478121322,1.136414581,-5.822713151,1.278720676,1.615709133,1.167336669
528,1.412785405,1.930144682,1.054195826,0.625352297,-0.63912699,-0.017962129,-0.187737533
529,11.59722014,-0.37092731,0.576860353,-3.885010583,2.582606495,1.487995084,0.187752374
530,2.424426176,0.243293496,0.259496744,-0.781038867,0.969879605,0.214196999,0.491781816
531,2.447688619,-0.300858543,-0.184438677,-0.561398281,0.407977061,0.083672583,0.064548722
532,-0.160875017,-0.483975174,-0.564980879,0.342372505,0.222215058,-0.544666096,-0.694144288
533,-1.112068445,-1.538335314,-1.786580974,1.212749416,0.677858969,-1.51582036,-1.426133938
534,0.553426325,-1.971152889,-2.024867003,1.180209758,0.824822189,-1.887889662,-2.163082912
535,0.213820593,-1.784878735,-1.569782638,1.308135132,0.377849221,-1.886084788,-2.018396378
536,-0.875320768,-1.413089539,-1.124746908,0.403591041,1.460769523,-1.373187257,-1.248651061
537,22.76329812,1.424985889,1.987097452,-0.404932417,-2.210649741,1.507404625,1.3989071
538,9.940052038,2.68878167,1.892340724,-4.727043576,1.934221452,4.77439924,1.54739996
539,5.583563653,9.901892093,4.669344025,7.98384918,-0.860568284,2.383257974,14.38273529
540,0.329652523,0.211957447,1.009211676,1.693379423,1.625658387,-1.637179363,0.505283045
541,3.385286287,0.234185118,0.795904239,-1.466233364,1.030885492,0.57052747,-0.296731497
542,33.79048301,6.309329356,8.659252336,-13.79438878,8.796394597,6.991617331,-0.256889105
543,2.258842451,-1.627213629,0.976117033,-2.53480346,1.119577365,-0.003895637,-0.536764038
544,5.795467349,-0.03969971,-0.570880444,0.62477721,-0.673914659,0.006277154,-0.070998655
545,6.347305342,1.648902234,0.953324416,-0.640411214,0.307977185,0.952623197,0.843827147
546,0.86964291,0.106269515,0.139731469,-0.239521823,0.25218813,0.204320226,0.110752427
547,1.45632197,0.070247226,0.041635397,0.086184062,-0.186408851,-0.022035734,-0.051976196
548,4.501882796,0.986575248,0.735992854,-0.643042032,-0.099838649,0.780646016,-0.125931664
549,3.962755696,0.707620889,0.643177432,-1.000897819,0.709020596,0.581324896,-0.107959304
550,2.512754082,0.141804433,0.278130921,-0.393667356,0.154502764,0.307569921,-0.18734095
551,5.494775604,0.23217184,0.646503084,-1.385179906,0.992170368,0.697014315,0.331938399
552,1.070831153,0.295875591,0.324766752,-0.471804349,0.403652499,0.307915973,0.147457529
553,22366.17434,18707.84752,22792.75847,-3114.561553,-9912.84101,13811.36206,24655.38355
554,2.622333525,0.505789735,2.045700847,-1.186777811,4.240078846,0.945172912,1.442314655
555,14.52803956,13.9527657,13.25593104,-6.072197799,-3.240868241,8.675335816,2.621051655
556,122.7356288,103.430427,123.7911901,-18.22063298,-53.44460328,75.38211688,129.9226572
557,-0.088921241,0.950787624,0.080709865,-0.085090101,0.133899562,-0.54321396,0.18805243
558,0.07192908,-4.90855943,-4.421494431,-0.119563062,2.40752167,-2.683351582,-7.680448438
559,-1.399443804,-1.692766303,-1.611844759,-0.017678876,1.200645541,-0.817984927,-1.556463348
560,0.278207008,-1.505263506,-1.802080328,0.384690422,0.905804972,-0.88713776,-1.902631533
561,0.3964979,-2.049664032,-1.798151408,-0.352586646,2.063061049,-0.723398726,-1.758919078
562,0.702190337,-6.190203126,-7.732412855,3.068904007,2.883414373,-4.218264128,-8.531546647
563,0.878941195,0.29126868,0.254252635,-0.256506501,0.081209203,0.221868855,0.035056104
564,1.005092119,-0.103080476,-0.094478968,-0.091037407,-0.070312968,0.057067228,-0.10268343
565,7.881368739,-0.511521478,0.788008508,-1.268165715,1.19804921,-0.138017615,-0.321175245
566,3.294779004,-0.049331515,0.163921203,-0.745552285,0.176504821,0.242219168,-0.155150002
567,1.884666946,0.086094287,0.111796568,0.104723004,-0.26070281,0.043883588,-0.071610553
568,7.08484252,-0.160987589,-0.09084299,0.023896207,-0.782294538,0.1129382,-0.27236565
569,3.804390824,1.916121853,1.909511757,0.836225683,1.466601007,-0.89682178,-4.250693341
570,1.837299662,-3.306680339,0.792708474,-7.311127685,8.332666938,0.463845916,-7.606511901
571,-0.814158392,-2.354878733,-2.782585941,0.276239773,1.287414726,-1.737147154,1.220412391
572,2.254270159,-0.403199114,-0.79678157,1.147951569,-1.039724452,-1.38038773,-1.624297857
573,3.214430662,-0.012574501,-0.505644624,-0.237518765,0.514041653,-0.60287977,-1.232204922
574,2.985572511,0.174559814,-0.14311587,-2.842934674,2.653232903,0.635212453,-0.848939156
575,2.236656727,-0.740035462,-0.357764865,0.310843328,-0.280533727,-0.392938054,-0.409405732
576,2.131191297,-0.903571867,-0.129630892,-0.450959439,0.40675268,-0.044314436,-0.215022384
577,12.49297695,-6.813076549,-3.721668521,2.426447884,-0.184321735,-3.92400099,-3.113166752
578,1.226516258,-0.766312809,-0.385891454,0.18947701,-0.060747534,-0.447754198,-0.217450007
579,5.732959826,-2.585924363,-1.482076236,-0.156539647,1.185143165,-1.757680895,-1.806841963
580,2.459938536,-1.045879427,-0.407907198,-0.663563827,0.622660434,-0.147763758,-0.055196772
581,3.382849557,-1.840177475,-0.70074978,-0.568862684,0.517982183,-0.340335377,-0.216499393
582,4.65138243,-4.072224913,-1.530934593,-2.099328119,3.039341282,-0.524056791,1.623322036
583,4.347424503,-2.511009118,-0.641838349,-3.223859663,3.329195091,0.751415839,0.703419809
584,4.011247516,-3.228943412,-1.059041778,-0.370565187,0.709098433,-0.677414528,0.218756225
585,1.400143742,-1.414088871,-0.49178345,-0.306546593,0.784774088,-0.129341465,0.169689677
586,8.858052919,-7.366097342,-3.494290272,1.697602622,0.175312266,-2.648576943,-0.93761069
587,1.632194252,-1.059035753,-0.330667273,-0.343357877,0.542850723,0.04567319,0.088816961
588,9.184363018,-7.983835511,-2.946555188,-0.151666436,2.623760578,-2.724858706,-0.603255529
589,1.956331726,-1.716721323,-0.445995582,-0.469396639,1.153748182,-0.381297277,-0.181448024
590,10.53469832,-5.884579368,-2.704354839,-4.848637011,7.949894242,0.853088489,-1.42085535
591,6.357413631,-6.341664977,-2.241228061,-1.110727357,2.990522371,-1.353073008,-0.799471552
592,1.194635308,-1.48126846,-0.577790577,0.079423338,0.377265658,-0.480859636,0.009964212
