,beta0,july_min,jan_max,prec,evap,soil,wind
297,1.968648707,-0.111180168,-0.331343185,0.434706854,0.14423432,-0.370410871,-0.441878179
298,3.177463879,-0.786322184,-0.619495308,0.377737268,-0.036089672,-0.673128176,0.011430798
299,2.316761807,0.209483269,-0.255547932,1.152625893,-0.041488742,-0.992690715,-1.073903574
300,-0.135401269,1.430068502,0.494389768,0.99632596,0.159606761,-0.451042375,-1.592556272
301,2.372008509,0.129522126,-0.124417896,0.529645648,-0.485984586,-0.264371556,-0.476907714
302,9.101858105,-0.422574348,-0.883985802,1.489123171,-1.481052357,-1.162106499,-1.001490902
303,6.288320217,-0.205377692,-0.253326887,0.809781682,-1.150722841,-0.313891309,-0.406565098
304,2.649775777,-0.598336079,-0.433211956,0.328557701,-0.29216709,-0.338353545,0.104505824
305,2.019897156,-0.47024005,-0.275810597,0.273885058,-0.188474651,-0.290010234,0.117225573
306,15.14561147,-3.030977581,-1.528055813,1.489649056,-1.427551826,-1.295495466,0.988058329
307,26.83882854,-4.894526183,-3.257443538,1.647542658,-2.193108767,-1.779338475,1.719676326
308,19.44354271,0.913963323,-0.155814584,5.098570002,-3.569493063,1.27039548,-0.512268752
309,29.94553299,-6.018040284,-4.191288378,0.477084481,-1.611727632,-1.374657122,3.852013159
310,65.55717396,-16.35933779,-8.049784537,3.360333514,-1.930916472,-5.604760542,12.06012814
311,0.296803299,0.125295934,0.130247313,0.853879256,-0.632527564,-0.201217715,0.093602028
312,6.262500407,-1.741791378,-0.826089683,0.360293469,-0.452520781,-0.723601388,1.012167327
313,4.195596163,-1.091071304,-0.457784665,0.374674197,-0.191997716,-0.534470906,0.482351983
314,22.92064486,-6.493314556,-3.62818613,2.814275188,-2.07494412,-2.809139717,2.46538263
315,3.793033654,-0.904692819,-0.82590394,0.297022233,-0.452558949,-0.326900833,0.254165092
316,5.084541982,-1.030398056,-0.481333122,0.345923266,-0.662737929,-0.360856937,0.538483606
317,7.176334487,-1.335254282,-0.342098029,0.502242216,-0.881043388,-0.566940451,0.594287978
318,14.041422,-1.807338575,-0.333222702,1.620365251,-2.573621812,-0.851209893,0.69745316
319,3.80484635,-0.819129013,-0.064665732,0.316451258,-0.364007859,-0.289410894,0.453510599
320,28.00063611,-6.278253162,-2.192361124,1.157930091,-3.005857139,-1.618190318,3.292596432
321,15.29783996,-3.379932884,-0.2876849,2.252651439,-2.389945921,-0.998848706,1.809599371
322,29.78377517,-7.855730373,-2.422236597,1.909318886,-3.740865258,-2.214625822,4.790694989
323,7.558350316,-2.022896514,-0.794099924,0.629482554,-0.826575937,-0.548287149,1.172970892
324,12.53025202,-3.290644262,-1.327489692,0.312752481,-1.104060056,-0.803519639,2.066068472
325,6.60756645,-1.754539267,-0.824127448,0.101040631,-0.47492808,-0.41156506,1.011620744
326,16.95875948,-4.73880109,-1.890256998,0.411544284,-0.884408262,-1.45837091,2.805016305
327,5.254887221,-1.601013386,-0.533917308,0.332503934,-0.283143411,-0.641630535,0.982841175
328,17.56948433,-4.457450377,-0.971866943,0.178548869,-0.810611393,-1.328936757,2.784374113
329,9.150437501,-2.493184139,-0.558247285,0.250595712,-0.475141376,-0.790394908,1.540353067
330,18.3986345,-4.191552215,-0.748016216,0.049458506,-1.070197262,-1.146102286,2.684972431
331,168.1878021,-43.98921254,-12.69154547,1.489464202,-7.381742693,-14.02478672,27.77086368
332,-3.79068361,-0.644707886,-4.484764319,5.023360967,-0.886457702,-1.573372237,-1.908705515
333,9.970952549,-2.42263118,-1.163363348,0.456144599,-0.526817559,-0.941608322,1.274322742
334,3.579226637,-0.85305199,-0.367723009,0.326870757,-0.30604421,-0.317836549,0.451362726
335,4.788923358,-1.119184332,-0.498258748,0.449172735,-0.365598603,-0.422071725,0.585710615
336,56.05818161,-10.87389303,-5.277315855,10.08529068,-7.832363402,-5.99258101,6.206072112
337,2007.808093,-1253.347119,-915.178151,-1139.629041,283.087795,257.2418711,-464.0212097
338,-0.517300983,4.450862996,-16.21804036,-7.848004173,3.738919187,4.525047213,8.041304324
339,0.345695986,0.302673294,-0.34537067,0.141531294,0.068216135,0.723208374,0.4683489
340,28.00041278,-8.387599817,-8.346864541,2.181907382,-3.877198708,-3.150946275,-3.529421442
341,1.00487796,0.066478961,-0.206827771,0.794829494,-0.371713282,-0.507502169,0.060818423
342,2.450312508,-0.386116777,-0.121090094,0.001113097,-0.036716072,-0.344827883,-0.178783977
343,7.880607595,-0.948669322,-0.387796323,-1.178042717,0.373626055,0.114957846,0.431108331
344,9.361816632,-1.105646624,-2.019820284,1.492475725,-0.631326775,-1.088371023,0.329547889
345,9.470491565,0.984944494,0.885259991,-0.080839092,0.544366886,-0.54817879,-0.417901904
346,7.164139747,0.31785899,-0.208669481,-0.432349828,0.881429345,0.273119574,0.226073667
347,5.732716824,0.948634977,0.637813782,-0.002631115,0.394862619,0.320630708,0.606311999
348,2.662271096,0.055303354,0.049936747,0.340521955,-0.319046705,-0.321407396,-0.020602252
349,2.118083675,-0.027632267,-0.097163175,0.113275155,-0.023652994,-0.023326465,0.007560709
350,49.88982515,1.858095638,-0.060346631,2.410247884,0.684194996,-1.991912809,1.028291164
351,-3.354728347,0.08217992,2.006131169,-0.849604857,0.188613548,0.566805972,-1.367436343
352,3.92756945,0.201564657,-0.229330726,0.478896159,-0.627616482,-0.348571872,-0.183453333
353,22.05564508,-61.22257162,-53.56474549,-5.674881095,4.466165758,-44.30393427,3.02502833
354,0.486038139,-3.023403177,-3.46347591,-4.556645875,7.412936681,0.297131679,1.450107991
355,32.68895467,-118.8163434,-123.6542613,-2.997690762,-11.90117821,-90.52073965,7.712605828
356,2.394961734,4.260851186,-1.566310895,-0.827252216,-4.735772565,-6.381963392,4.389853568
357,-1.75102614,-11.39134495,-16.5488564,6.041270806,-11.72826821,-12.70221698,-1.411611157
358,0.091043509,-6.627610183,-7.453894942,-0.244761305,1.076204594,-5.433351935,1.487107344
359,1.352845964,-0.163176645,-0.18389224,0.134529949,-0.01209788,-0.0503373,0.169486893
360,7.033647067,0.394884652,0.398819205,0.151967737,-0.532121577,-0.094856798,0.250061711
361,-1.512774893,2.550545761,1.443374749,2.720421391,-1.659770722,-1.656065887,-6.260659269
362,1.318619838,-0.10472705,-0.076311449,0.156043156,-0.198283124,-0.133509184,0.070444648
363,1.142559894,-0.253741951,-0.104211202,0.017673773,-0.034884526,-0.181389803,-0.047378471
364,4.802460359,0.096466086,0.085920094,-0.017972878,-0.171937165,0.019674213,0.095421352
365,27.40371315,1.623594014,2.96079536,-3.565455523,3.654786747,1.499953847,1.207797207
366,4.652847297,0.078321603,0.255185385,0.366280801,0.482453372,0.323836179,0.00508451
367,135.3179894,5.769727246,-5.460558805,22.18336847,-6.845442255,-13.53137141,5.775608008
368,1.133967795,-3.236387288,-1.168321687,-4.899006397,-1.140004746,1.077269673,-1.485641527
369,2.834506221,-0.188652096,-0.375176121,-0.071435077,0.327206467,0.459218658,-0.386277711
370,22.78197165,1.896206594,0.566177358,-4.000056131,3.537133215,3.284159267,1.22805203
371,3.416806831,-0.078301276,-0.071039817,0.289218529,-0.703008248,-0.185419288,-1.68E-05
372,1.926306052,0.002047811,-0.10964458,-0.022023147,0.146547844,0.088962545,0.075695111
373,3.634105646,-0.116395127,-0.186830222,0.109499888,0.312401308,-0.206867118,-0.064115639
374,1.619737666,-0.014297325,-0.065463294,0.11089429,0.036430529,0.020195192,0.012925975
375,14.66997569,0.585753825,0.338256109,-0.829306616,1.922420799,1.165165561,0.221708158
376,4.593944473,0.55342746,0.470845,-0.984910108,-0.161505457,-0.040167551,0.480860219
377,2.606697915,-0.071490388,-0.159041289,-0.338520313,0.241931293,0.284905409,0.01682834
378,9.096758948,-0.073003961,-0.621923486,0.183283332,0.094789121,-0.016024769,0.217409869
379,2.552913776,0.119301993,-0.076848731,-0.20276101,0.328646885,0.142270465,-0.044521247
380,1.081228749,-0.043200282,0.001341479,-0.039675143,0.037553552,-0.023393508,-0.051824469
381,3.078394684,0.127737562,-0.067629374,-0.097678915,0.240358963,-0.061608684,0.025949632
382,1.419021456,-0.187784131,-0.205125764,0.057059386,0.0473866,-0.070713364,0.026721645
383,2.518848541,-0.238248727,-0.102029327,-0.209718923,0.032951999,-0.029712913,-0.030789333
384,6.116721289,0.378225204,0.347040378,-0.174887807,0.787946914,0.390154982,0.523993049
385,4.289184703,-0.105631825,-0.157783065,-0.135082862,0.508569578,-0.202815505,-0.033771354
386,1.550853101,0.156491454,-0.05104727,-0.093760607,0.114615495,0.146744281,0.094706973
387,73.03655945,6.614632846,3.938493295,-0.081243699,2.324662639,-0.004447302,3.118765272
388,15.42151403,-18.18912968,-0.818514682,8.740389498,8.163784629,-16.25699978,-12.91003277
389,-1.130387662,0.034085698,1.01595262,0.222427188,-0.517438866,-0.926497169,-1.248015968
390,6.6381704,-0.581557916,-0.498765368,0.176115671,-0.159328377,-0.45926733,-0.106445823
391,4.168125253,-0.308471417,-0.45625926,0.237835782,-0.142736031,-0.483351487,-0.155454783
392,1.311869057,-0.151329852,-0.083558271,0.005317298,0.067351065,-0.070592509,-0.076782361
393,8.162424363,-0.690876802,-1.068735648,1.432851298,-0.420741431,-1.113816642,-0.352435327
394,-2.88675753,9.164545751,2.469066707,7.978820566,1.550339101,-3.857127627,10.19185308
395,0.370417427,3.529244148,0.774872025,2.67353366,-0.077180954,-1.260260196,2.915319849
396,-0.587011775,1.106920525,0.10699055,1.195799256,0.468751946,-0.591449114,1.893873517
397,-0.776576723,4.684773501,1.447249272,4.976259175,1.108654714,-2.34682544,7.726154754
398,-1.137084294,2.674513822,-0.871586137,2.602723603,0.556715988,-2.227337308,-0.509201152
399,1.440031282,1.307759664,0.391926127,-2.827681654,5.178439483,2.205350188,-1.114425098
400,508.5924469,698.9681588,-138.4177218,-873.2421036,3263.264365,522.1344432,-566.1141813
401,0.503533075,-2.084203922,1.387069997,-0.562760739,-1.400102778,-1.847231156,0.708714423
402,2.283255295,1.667448924,1.707354925,-1.06339241,0.927719476,0.72019521,0.60030496
403,6.588875161,7.084094899,6.665862499,-4.092746292,3.594073572,3.293321282,2.528243576
404,1.294730765,1.127008153,0.999720586,-0.683924019,0.552780837,0.619531915,0.340367897
405,1191.047555,1200.171255,997.8531549,-736.0110985,481.1305796,744.1631888,320.7423872
406,-0.37706005,0.539679489,-1.19689253,-0.473257789,-0.380761444,-0.380412474,-1.196701565
407,2.419592981,2.596869295,2.164048104,-1.261046402,0.762563482,1.482579421,0.293833116
408,4.635784748,4.197998104,3.818403733,-2.835621998,1.843647563,2.5318517,1.318527618
409,41.07467356,26.87515699,28.20795885,-19.58520757,9.267766681,17.07037031,7.847699009
410,0.777813027,0.414114575,0.783019411,-0.205804353,-0.372507962,0.021246354,-0.454952125
411,7.707671411,7.092899815,6.608602387,-3.771868335,2.730448673,3.940238573,3.034217013
412,5.1757446,4.827564466,4.59956864,-2.772224011,2.017668918,2.634469262,2.159558551
413,9.215312302,11.12073726,10.42574915,-6.442533442,3.392266421,6.035332801,4.459848626
414,23.22208273,17.46302178,14.67026868,-9.235070049,6.159361608,10.64884756,7.262101286
415,3.448130557,-0.001632324,0.003837568,-0.379876183,0.428256724,0.123267387,0.153288004
416,3.898502367,-0.267370894,-0.29769302,-0.240165561,0.27035935,-0.065929587,0.178085753
417,9.67060984,0.205779368,-0.156027671,-0.834473976,0.960320446,0.475406398,0.634808657
418,2.622633246,0.294040023,0.202831315,-0.288276891,0.358713582,0.279390352,0.006940059
419,4.461575305,7.778966302,5.316098755,-10.15314299,2.997466148,5.322315277,3.714348051
420,3.474572287,13.20454452,8.639070135,-11.95578767,8.363150694,10.26654182,9.09863254
421,-2.960685982,6.477284535,6.487983132,4.126736728,2.780350661,2.407713003,-3.225251461
422,8.186733695,-15.53237276,-8.402363309,3.815135052,-13.25088781,-9.413110923,-0.41334668
423,4.509845313,0.846689453,0.715204055,-0.46378104,0.648721776,0.66134905,0.326908757
424,3.701900733,-0.273043918,-0.313568366,0.102121384,-0.044763277,0.08664111,-0.098553549
425,4.191958548,0.525541344,0.222320529,-0.127219195,0.272137172,0.246880524,-0.118316784
426,1.426607488,-0.042382179,-0.136830461,0.116739344,-0.085434013,-0.130861835,-0.032944536
427,2.098596188,0.048054652,0.018626332,0.026642829,0.07288926,-0.03874971,0.067640641
428,1.695707681,-0.156688788,-0.242918359,-0.034675851,0.039999758,-0.070490628,-0.00591868
429,16.97034984,-5.703792156,-7.01847044,-9.491607406,3.738898822,9.898728567,7.85861315
430,-10.75481244,11.775592,9.89425902,38.98043663,-28.44407798,-18.03921217,-4.884388227
431,0.46930495,0.042918789,-1.039980086,-1.230990408,0.006936926,0.92499337,-0.579273059
432,3.669754643,7.506708186,8.576506117,-3.432851451,0.619693466,2.00797344,1.696888248
433,0.444615281,1.709888629,2.105539532,0.209426588,-0.499699742,-0.483615014,0.543203173
434,-0.970620478,-0.319430168,-0.400778758,4.64366917,4.403997882,-0.497789008,9.262051594
435,-83.67703739,19.49303571,16.53438507,103.4607179,67.76542564,-2.416398773,143.6109816
436,-0.063136484,0.025770949,-0.543134347,1.569457311,-0.741311404,-0.477427887,-0.48442401
437,-14.88387389,-1.478564376,-4.096435997,25.07082753,24.40089011,-3.707586636,45.23550899
438,1.472485528,0.469784762,-1.095952608,-1.267130229,0.333999371,0.214563568,0.120339488
439,2.590658224,-2.042449344,-2.375816446,-0.29019866,1.822036993,-0.869969383,2.441823058
440,1.207659295,-1.130124432,-1.262854782,-0.417765841,0.868250476,-0.465222563,1.015006657
441,17.82512591,4.811278607,-3.305247105,-1.267835754,-2.418705018,0.261911717,-4.692006834
442,4.364510384,1.072071176,-0.832736803,-0.354327224,-0.695295729,0.010945787,-1.154957985
443,78.45882098,11.50593837,-21.5411917,-4.026424812,-23.52363291,-6.038745754,-22.85590859
444,3.463874257,1.9343971,-0.051287018,0.03186231,0.502508051,0.498566238,-0.61309665
445,28.52654432,3.761074131,-8.196093024,-1.239188943,-8.746804452,-2.600330824,-8.486588255
446,19.17170989,10.00660412,-26.30106903,-14.83315138,16.43619171,15.06206182,-10.26300957
447,-1.818440346,-0.929525723,2.985763372,2.628215451,-1.971132774,-2.338083891,1.465857599
448,20.65940343,7.211395817,-18.74234332,-5.996793577,15.69022416,7.56348919,-5.642502435
449,2.23319417,0.080188092,4.561127144,2.906079428,-1.873341931,-1.845718493,2.534742611
450,39.05879796,11.50584167,-23.21745456,-12.74586765,18.46000187,13.60512997,-11.99062767
451,-6.224072196,-3.929076338,15.64689319,10.16129344,-9.583020791,-9.08109278,6.810140356
452,-63.58688631,-34.46880113,122.361952,71.04665169,-72.95367205,-66.3836668,51.87884617
453,3.895732229,1.883585649,4.353925995,-0.195211692,-1.736231303,-0.225824362,-0.86232484
454,3.274927479,0.838354241,-2.281683574,-1.290295498,1.423556266,1.198608097,-1.151769361
455,4.85350604,1.462788105,-3.37559222,-2.111853474,2.146324883,1.970986641,-1.675178968
456,1.979577367,0.567880051,-1.429581709,-0.823179335,0.831752187,0.755495,-0.722114837
457,19.55950596,6.527566596,-13.87213665,-5.416166025,8.210374556,6.006358076,-7.68705312
458,7.530046482,-3.182196093,-14.47311075,-3.915597515,13.28919581,3.521095218,12.86581704
459,3.708909717,-1.363613999,-6.144300697,-3.771109022,7.1186879,3.140663745,6.573516842
460,38.47177969,-11.79894979,-45.80392043,-18.97728849,49.38887359,17.34284801,41.08502482
461,-0.191905963,2.180584138,1.239237788,0.583739817,-2.205591006,-0.836271893,-0.920008845
462,1.784181505,-0.022011512,0.03977242,-0.033852832,0.073516986,0.03541326,-0.097898666
463,1.500465073,-0.019857737,-0.023509521,0.03940076,0.053437359,-0.06613512,-0.052695805
464,4.252402961,-0.072210982,-0.06569864,0.214420568,-0.01101203,-0.227709098,-0.024585503
465,1.842489542,-0.267071954,-0.254175818,0.033819763,0.101031732,0.028109677,0.019014704
466,6.193575886,-0.019418846,-0.106514151,-0.360932727,1.019000306,0.276024826,0.205646276
467,10.82163915,-1.00077101,-0.950780526,0.319265747,-0.470675934,-0.214169005,-0.813749175
468,1.655264657,0.119739671,0.031414203,-0.180698446,0.141499043,0.230983419,0.014536986
469,2.249525606,-0.086389236,-0.2279661,-0.044133093,0.216895737,0.027189611,0.040098699
470,8.846049138,0.964408354,0.232465627,-0.151539023,-0.111734665,0.206480611,-0.07817703
471,1.376554419,-0.169984818,-0.253812947,0.124256466,0.0269288,0.051692503,0.013779001
472,2.433521718,-0.080929469,-0.265537949,0.292080107,-0.011700407,-0.185832016,0.089133398
473,1.489147104,0.050972028,-0.008155561,0.07740705,0.006056788,-0.069023644,0.014715618
474,87.58280688,6.598220785,3.273075015,-3.946722807,4.390394353,4.537412596,1.769707893
475,0.819418003,0.532675699,1.114974216,2.108056981,-1.13640939,-1.631936024,-0.947276506
476,2.983476224,0.22538503,0.115079229,0.286176441,-0.12933452,-0.130593839,0.033420158
477,4.165999829,0.177301106,0.212767645,-0.417076734,0.465046398,0.305339498,0.139389992
478,1.476708256,-2.319744329,-4.991161042,3.288929634,0.089733349,-2.67537204,0.282963644
479,12.31447768,3.961538218,2.727992361,-2.508792695,2.29726216,3.267268269,-1.153406703
480,1.844388574,0.472455318,-0.11463248,0.110568255,0.503688924,0.254880247,-0.058763817
481,3.62834967,0.613448199,-0.365164977,-0.080929894,0.914841392,0.531686074,-0.427008592
482,22.72303464,6.319845076,3.170291324,-3.264022376,5.360428091,6.183846892,-1.489344943
483,0.423301225,-0.303262057,-0.246623105,0.306847783,-0.121168285,-0.324184921,-0.360111414
484,1.206557593,-0.341871178,-0.296994825,0.141568832,-0.129639379,-0.516467899,-0.28977784
485,3.316786165,-2.855863273,-2.528000786,3.193173071,-1.941027679,-4.003384121,-1.892712348
486,1.86410522,0.19523725,0.310744436,-0.664284583,0.005655068,0.108830363,-0.252812473
487,88.56681748,2.405194008,4.824910393,-24.05985419,-5.402073349,-0.126726575,-20.37616705
488,5.824017207,3.81179539,0.744212011,-5.003046573,-14.8547485,8.410646339,-13.75863198
489,1.9597025,0.134533521,0.10583747,-0.96426727,-2.356606421,0.536227332,-2.715889855
490,16.2664889,1.618128769,1.774328534,-4.297377552,-3.000026451,1.290034992,-3.539277316
491,6.106713467,0.726533208,1.031361317,-1.964155152,-0.303756271,0.293539771,-1.329454829
492,7.605442311,0.784549533,1.497085173,-2.701995398,-0.387269747,-0.020901342,-1.348386741
493,3.66407479,0.118721277,0.32938965,-0.95355252,-0.72374624,-0.052942664,-1.270655044
494,4.325925661,0.132066013,0.494615049,-1.38909543,-0.588253214,0.152237758,-1.156632657
495,2.773152421,0.058512135,0.020857632,-0.567509496,-0.52009024,0.179358238,-1.034626696
496,28.18572668,0.382133468,-0.493470936,-8.999211901,-5.258286565,1.687116819,-11.84484613
497,2.159383067,0.149301506,0.090565757,-0.898133764,-0.939166518,0.253388445,-1.781452185
498,1.873987802,0.09038922,0.101779673,-0.612437474,-0.03119112,-0.015751779,-0.550312802
499,2.075033734,0.505703822,0.571219509,-1.157371367,0.153397224,0.057262239,-0.635930473
500,6.802592749,1.607030131,1.430321388,-2.847167539,-0.880136309,0.854772232,-2.203555106
501,17.93768489,4.541549331,3.367873888,-7.33774585,-3.508296817,3.983853698,-6.825458796
502,2.053474296,0.367136889,0.328107653,-1.494203188,-1.123307598,0.708708356,-1.842103465
503,140.6755307,22.74355733,22.73803441,-58.71104518,-5.924116072,26.25298068,-31.36105032
504,-0.055440955,-1.023443171,1.698711989,-3.037787017,0.550719413,-1.579107916,-3.66184616
505,9.278044983,1.417161317,2.405149388,-5.721521057,-1.161297152,2.33780438,-3.451444221
506,4.457850709,0.273261603,0.949389045,-2.21172974,-0.482245414,0.574498412,-1.683857204
507,8.374863703,-0.213539547,1.102217382,-3.276908719,-0.882358456,0.658170516,-2.992933393
508,14.14074477,-0.450366199,1.455319041,-6.081624296,-2.391414686,1.732403163,-6.379938141
509,2.520355948,-0.039056453,0.287121262,-1.218343422,-0.342977464,0.372407628,-1.033516787
510,3.793080669,-0.306323814,0.66218752,-2.094435725,-0.823333303,0.370903766,-1.869701761
511,6.013669863,0.087258452,1.13464693,-2.827518332,-0.815234442,0.884934463,-2.152286533
512,2.770457222,-0.043483812,0.589642542,-1.15355488,-0.43542266,0.260522662,-1.004721416
513,16.3536494,1.406399034,5.263136648,-9.423370697,-3.684025043,3.899980118,-7.016025847
514,1.827568748,0.168222316,0.570072183,-1.048180788,-0.588133749,0.51915759,-1.116764136
515,10.56966359,0.246602797,2.757270759,-5.683703966,-2.238577954,2.395052794,-4.454309746
516,-1.64803248,1.59341316,0.900055408,-1.145410267,0.263220437,-1.715226735,0.149738497
517,-9.23457198,-26.85251837,-23.25807196,-10.62038827,34.94720766,-4.885297949,3.751999835
518,2.433362338,1.187546731,2.563259641,-1.3913572,3.285333484,0.621474419,0.069930356
519,-3.620852418,-17.81651387,-15.89407914,-7.330488284,25.5850984,-3.161736827,1.934018099
520,2.765695762,0.249956339,-0.124532601,-0.232400756,0.921243489,0.390386775,-0.194177464
521,-6.677463908,-22.30832683,-19.70454772,-9.408958076,29.81526667,-3.768427182,2.842957467
522,-0.163918169,0.349005461,0.14019065,0.338790955,1.016039109,0.231497358,-0.281786908
523,4.675974451,8.832859936,7.241580744,3.320845811,-8.714069876,1.978756918,-1.587364714
524,337.7980879,266.0663571,138.3772741,56.74265328,-116.5136363,102.1082282,-57.94730724
525,-2.371616527,3.575045427,-1.841815974,-5.753038256,0.911066016,-0.27447943,-2.077400093
526,0.637029367,1.579421566,4.874564569,-3.369736933,9.353609092,1.595132869,-0.107151377
527,37.12046888,19.82163318,9.129643924,-0.222104333,14.26954968,7.292544618,-7.94505072
528,-0.876709245,0.872274672,0.273695044,-0.217580085,0.902299366,0.720567957,0.366350031
529,3.938928472,-0.11382765,-0.234366528,-0.019479046,0.181696672,0.02072578,0.185673061
530,-0.479886489,-13.81524817,-7.015916168,5.29370891,2.461286792,-6.088942906,-0.975604515
531,-0.48067598,-23.13435355,-20.35474421,1.157205969,-3.110581579,-8.393260013,-2.141483365
532,-0.506010912,12.64868537,14.4918298,3.330684216,4.394291136,3.993966815,1.497641107
533,2.361020089,-0.423502175,-0.272494212,-0.186065227,-0.060901787,-0.055760299,-0.201470526
534,6.184142391,-0.329849028,-0.568167715,0.709271962,-0.035557133,-0.694832661,-0.162030207
535,2.229106586,-0.121381869,-0.188030603,0.169851208,-0.043409489,-0.148814771,-0.016618023
536,5.286748726,-18.31030134,-30.81227374,6.623680469,1.677155381,-18.59650339,1.584916832
537,1.271811749,-15.89411799,-18.38248306,13.18383975,-7.819681157,-16.1310764,-0.776280035
538,5.311908672,-81.30826905,-45.54302199,97.68212038,-84.22068613,-72.60669392,-19.71399993
539,0.510695571,2.392770214,2.140341918,0.345525319,2.526940234,0.966003803,-1.941135918
540,-173.1942142,207.788366,227.9441562,17.36421788,-117.2851299,2.09605141,-81.00069433
541,-6.173149951,-0.910388158,-3.488106902,19.57004393,16.83160161,-8.521953376,-11.19539579
542,0.173863467,1.277552354,0.890128551,0.762096408,0.389128953,-0.236005338,-1.011312012
543,-65.81390934,88.09723206,92.03209947,3.603556038,-43.95890703,4.198308361,-28.99257394
544,0.106206234,0.242499979,-0.229057881,0.940370971,-0.224959556,-0.691896245,-0.647123348
545,-11.82734358,15.55706176,16.32140508,0.659705736,-7.693871591,0.777570628,-5.112215976
546,1.171632476,-7.150585514,-3.878578655,0.311822891,-2.802323332,-2.935230509,-1.193412327
547,12.0055794,11.3292634,5.802052146,-5.644863041,5.516398203,6.806155599,0.315424717
548,10.13949812,9.152699488,4.354872998,-5.115910618,4.974867828,5.669060169,0.62809149
549,3.816324978,2.974812404,1.39551396,-1.382421215,1.925086863,1.533457359,-0.242600746
550,8.743118769,4.7114747,1.392836274,-4.208585123,3.984629567,3.122851626,0.601670274
551,8.561431665,3.22768476,1.083906378,-3.937221182,3.013208125,2.740827541,0.614114842
552,14.30074207,7.17353924,2.641983688,-5.586474367,5.160532433,4.47277577,0.130258169
553,2.808817638,1.434641337,0.640940713,-1.170932007,0.959958623,0.848471456,-0.098365596
554,3.472496972,0.48408347,0.117659052,-1.309021248,0.894505906,0.484650474,-0.196705656
555,43.59525878,14.20043781,3.164276213,-17.14869128,14.00617252,10.1545326,-0.369397146
556,1.373088948,-3.39459503,-2.030306681,-0.943075274,-0.514829701,-1.099604261,-0.465095723
557,4.291746648,3.322424324,1.368982166,-2.310657818,2.190684018,2.081052831,0.121611751
558,6.058539852,3.441212489,1.286640058,-2.75122272,2.570040711,2.286461113,0.463925188
559,4.867435491,3.042790504,1.185644131,-2.256179187,2.001727948,2.129602388,0.317792382
560,8.449628859,6.901357396,3.485911045,-4.047351999,3.80660387,4.308573088,0.166842507
561,8.07875736,6.770148894,3.326760829,-3.834226749,3.612010714,4.233993753,0.282707086
562,3.506647101,2.629329739,1.243821623,-1.411490356,1.264990721,1.600524612,-0.036204955
563,6.624800176,3.480279324,1.405429353,-1.788545701,1.61223123,2.077692155,-0.070075068
564,17.8689842,6.704881061,2.486187447,-5.350386348,2.755959354,5.237886333,0.719381476
565,6.282040846,2.020742766,0.683288425,-1.320379107,-0.209852298,1.496384578,-0.243035897
566,2.036204528,0.899532395,0.428283246,-0.771574977,0.128830837,0.78806005,0.04029143
567,10.97333459,-1.766520977,-1.515522226,-1.454159542,-2.700000497,0.623371412,-0.493649967
568,10.02440646,-8.954876919,-5.696663575,-0.811474481,-5.673407836,-2.087315535,-0.54393928
569,1.618795698,-3.234314332,-1.850999697,0.626191093,-2.087000485,-1.272189818,-0.332856388
570,0.773980023,-1.165226818,-0.752222688,0.263054784,-0.856380825,-0.465811441,-0.17991905
571,1.938591073,-1.242856916,-0.654179307,-0.224743531,-1.05092534,-0.184764259,-0.08829008
572,10.79984245,-7.056235544,-4.098663668,-0.905573961,-5.752557098,-1.542950058,0.271752284
573,2.374104224,-1.280761806,-0.808212056,0.000346212,-1.216790204,-0.308648625,0.176867551
574,-0.47456899,-0.893346466,-0.350410385,1.462009584,0.909932602,-0.819595812,2.772574821
575,0.053445278,-2.672245752,-1.131125209,3.124678892,1.974349801,-2.197458558,7.290070022
576,-0.387808906,-3.843642915,-1.532412167,4.227175937,1.85122456,-3.094232087,9.607997361
577,-0.709790303,0.375737636,0.918747325,3.351562699,0.476793527,-0.677981523,5.176858882
578,-1.110892325,-0.206565503,0.188666813,1.769142839,0.758035973,-0.525210594,2.774040155
579,-0.538656077,-0.202228671,0.139526653,1.390150806,0.589832082,-0.468531801,2.3318879
580,-1.397649093,-0.093697159,0.451146469,2.932974007,1.09045251,-0.783102996,4.576005872
581,-0.495492889,0.002813944,0.213808393,1.242393913,0.527892951,-0.24752638,1.395200937
582,-0.763481122,-0.900490843,-0.054677037,2.109853309,1.157036895,-0.8863345,3.886622872
583,-0.361881612,-0.687257205,-0.115128137,1.366849382,0.933657905,-0.614133919,2.740990835
584,-8.44638438,-8.460417818,-0.454311973,19.49728407,13.19753743,-7.112009708,36.17418319
585,-1.468821032,0.157041385,0.964865131,2.194688406,1.105130795,0.283951872,2.910416181
586,-0.186685091,-0.220191344,0.218044557,0.741440187,0.544396496,-0.148542257,1.725215128
587,-4.301856675,-1.682738951,2.368624645,10.60038788,5.385418571,-1.974311809,19.87686838
588,-9.131636814,-11.02028254,0.148015174,19.17478108,9.766148009,-8.430200607,38.57427435
589,-1.064441566,-1.155342288,-0.090392372,1.71202694,0.147852748,-0.91689149,2.030054422
590,-2.821793217,-3.795523152,-0.697437765,5.546238442,3.232596333,-2.927961317,10.7020169
591,-0.457324092,-0.620669865,0.096451329,1.479538887,0.609488279,-0.651876152,2.788959331
592,-2.965536606,-4.445157837,0.722767811,10.81888885,2.95688685,-5.126824905,17.16362348
